Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-04-11,105.865,106.415,104.745,104.919,1208100,0.0,0.0
2018-04-12,105.536,106.859,105.131,105.749,1076900,0.0,0.0
2018-04-13,106.174,106.984,105.179,106.106,1096000,0.0,0.0
2018-04-16,106.782,107.573,106.54,106.598,702200,0.0,0.0
2018-04-17,107.515,108.394,107.303,108.017,797600,0.0,0.0
2018-04-18,108.2,108.77,107.94,108.644,765100,0.0,0.0
2018-04-19,108.567,109.05,107.901,108.432,554300,0.0,0.0
2018-04-20,108.278,108.982,107.168,107.409,673300,0.0,0.0
2018-04-23,107.515,108.413,105.99,106.415,453500,0.0,0.0
2018-04-24,107.062,107.93,104.755,105.836,930700,0.0,0.0
2018-04-25,105.816,105.884,103.896,105.72,746600,0.0,0.0
2018-04-26,106.482,108.644,106.077,108.258,853400,0.0,0.0
2018-04-27,108.326,108.741,106.888,107.235,925200,0.0,0.0
2018-04-30,107.747,109.658,107.699,109.117,1357900,0.0,0.0
2018-05-01,108.838,109.494,107.988,109.388,863300,0.0,0.0
2018-05-02,109.388,109.909,107.795,108.654,1680800,0.0,0.0
2018-05-03,107.235,109.475,105.237,109.407,1776800,0.0,0.0
2018-05-04,109.166,110.527,108.422,108.924,1042700,0.0,0.0
2018-05-07,109.108,110.642,109.108,109.697,1457200,0.0,0.0
2018-05-08,109.368,110.681,109.253,109.996,1048800,0.0,0.0
2018-05-09,110.295,111.029,109.426,110.614,695200,0.0,0.0
2018-05-10,111.077,112.129,110.488,111.965,780600,0.0,0.0
2018-05-11,112.129,112.64,111.714,112.09,732100,0.0,0.0
2018-05-14,112.216,112.39,110.797,110.903,788700,0.0,0.0
2018-05-15,110.16,110.681,109.301,110.517,694300,0.0,0.0
2018-05-16,111.086,111.752,110.729,111.164,802900,0.0,0.0
2018-05-17,110.971,112.042,109.745,109.88,919500,0.0,0.0
2018-05-18,110.034,110.372,109.04,109.803,1113700,0.0,0.0
2018-05-21,110.343,110.691,109.146,109.726,1117400,0.0,0.0
