Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-02-23,95.098,96.813,95.098,96.747,12162500,0.0,0.0
2018-02-26,97.432,98.058,96.755,97.951,16511200,0.0,0.0
2018-02-27,98.067,98.413,96.78,96.788,17563300,0.0,0.0
2018-02-28,97.168,97.72,95.122,95.254,17735600,0.0,0.0
2018-03-01,95.238,96.194,92.904,93.547,18690000,0.0,0.0
2018-03-02,92.689,93.654,91.642,93.456,18353700,0.0,0.0
2018-03-05,92.409,95.609,92.277,94.891,13933000,0.0,0.0
2018-03-06,95.37,95.518,94.281,94.974,10674400,0.0,0.0
2018-03-07,93.811,94.924,93.283,94.619,13006500,0.0,0.0
2018-03-08,94.933,95.032,93.366,94.628,11173700,0.0,0.0
2018-03-09,96.12,97.382,95.395,97.349,15366600,0.0,0.0
2018-03-12,97.316,97.935,96.698,97.036,12339300,0.0,0.0
2018-03-13,97.481,97.704,95.526,95.873,13312300,0.0,0.0
2018-03-14,96.128,96.153,94.512,94.801,12905100,0.0,0.0
2018-03-15,95.559,95.667,94.702,95.04,8748000,0.0,0.0
2018-03-16,95.122,96.161,95.122,95.205,19888900,0.0,0.0
2018-03-19,94.924,95.213,93.44,94.454,13214900,0.0,0.0
2018-03-20,94.735,95.213,94.388,94.545,9921200,0.0,0.0
2018-03-21,94.685,96.186,94.19,94.628,13633000,0.0,0.0
2018-03-22,93.357,93.687,90.339,90.677,22550400,0.0,0.0
2018-03-23,90.941,91.477,88.046,88.252,23081500,0.0,0.0
2018-03-26,90.05,91.675,89.605,90.974,20217500,0.0,0.0
2018-03-27,91.601,92.112,88.492,89.209,18039900,0.0,0.0
2018-03-28,89.3,90.034,87.956,89.069,19189300,0.0,0.0
2018-03-29,89.481,91.362,88.888,90.694,13274600,0.0,0.0
2018-04-02,90.685,91.32,87.486,88.945,18822500,0.0,0.0
2018-04-03,89.366,90.306,88.459,90.166,14050700,0.0,0.0
2018-04-04,88.327,91.716,88.261,91.535,15302600,0.0,0.0
2018-04-05,92.53,93.524,92.331,92.737,16627000,0.56,0.0
2018-04-06,91.634,92.463,89.371,90.424,18906000,0.0,0.0
2018-04-09,91.187,93.649,91.087,91.51,15974300,0.0,0.0
2018-04-10,92.944,93.557,92.355,93.259,13951400,0.0,0.0
2018-04-11,92.554,92.679,91.609,91.692,14503300,0.0,0.0
2018-04-12,92.471,94.817,92.422,93.972,16435500,0.0,0.0
2018-04-13,95.339,95.447,90.391,91.427,39152800,0.0,0.0
2018-04-16,91.958,92.397,91.004,91.352,16580500,0.0,0.0
2018-04-17,92.314,92.77,91.17,91.352,15501400,0.0,0.0
2018-04-18,91.618,92.065,90.258,90.615,16081400,0.0,0.0
2018-04-19,90.789,92.728,90.764,92.604,17911000,0.0,0.0
2018-04-20,93.085,93.45,91.908,92.397,15584400,0.0,0.0
2018-04-23,92.48,92.795,91.701,91.949,11285800,0.0,0.0
2018-04-24,92.629,93.582,90.839,91.518,16453100,0.0,0.0
2018-04-25,91.402,91.618,90.018,91.17,13548200,0.0,0.0
2018-04-26,91.154,91.858,90.631,91.261,10299500,0.0,0.0
2018-04-27,90.805,91.311,90.457,90.681,9384000,0.0,0.0
2018-04-30,90.971,91.427,90.142,90.167,13744900,0.0,0.0
2018-05-01,89.894,90.325,89.139,90.167,10503400,0.0,0.0
2018-05-02,89.612,90.756,89.297,89.454,12162100,0.0,0.0
2018-05-03,89.181,89.33,87.183,88.891,15379100,0.0,0.0
2018-05-04,88.219,90.134,87.846,89.877,11967900,0.0,0.0
2018-05-07,90.151,90.913,89.819,90.656,9356700,0.0,0.0
2018-05-08,90.789,92.289,90.582,91.999,12543200,0.0,0.0
2018-05-09,92.372,94.196,92.032,94.005,11368100,0.0,0.0
2018-05-10,93.823,94.859,93.458,94.734,9159700,0.0,0.0
2018-05-11,94.9,95.099,94.22,94.378,10253000,0.0,0.0
2018-05-14,94.585,95.074,94.278,94.411,8710700,0.0,0.0
2018-05-15,94.419,94.419,93.309,93.69,11536200,0.0,0.0
2018-05-16,93.574,94.237,93.358,93.947,7571100,0.0,0.0
2018-05-17,93.831,94.005,93.002,93.632,8617200,0.0,0.0
2018-05-18,93.458,93.499,91.875,92.115,11806300,0.0,0.0
2018-05-21,92.878,93.284,92.77,92.961,9441900,0.0,0.0
2018-05-22,93.126,94.734,93.077,93.673,11507600,0.0,0.0
2018-05-23,93.259,93.474,92.107,93.242,11453900,0.0,0.0
2018-05-24,92.952,92.961,91.278,92.198,14084800,0.0,0.0
2018-05-25,91.56,92.074,91.344,91.725,8283500,0.0,0.0
2018-05-29,90.499,90.515,87.001,87.805,30643800,0.0,0.0
2018-05-30,89.222,90.018,88.402,89.811,17490800,0.0,0.0
2018-05-31,89.479,89.678,88.211,88.7,19808200,0.0,0.0
2018-06-01,89.802,90.3,89.355,89.852,13594200,0.0,0.0
2018-06-04,90.341,90.565,89.744,89.894,9415400,0.0,0.0
2018-06-05,89.72,89.778,88.75,89.388,10415200,0.0,0.0
2018-06-06,90.068,91.792,89.919,91.477,15453600,0.0,0.0
2018-06-07,92.157,92.422,91.203,91.842,13444400,0.0,0.0
2018-06-08,91.692,92.123,91.228,92.098,10383200,0.0,0.0
2018-06-11,92.107,92.762,91.817,91.866,12642900,0.0,0.0
2018-06-12,92.123,92.447,90.781,91.336,15294100,0.0,0.0
2018-06-13,91.56,92.38,90.83,91.154,14979700,0.0,0.0
2018-06-14,91.41,91.477,89.338,89.545,20487300,0.0,0.0
2018-06-15,89.355,89.836,88.087,89.438,26028600,0.0,0.0
2018-06-18,88.907,89.852,88.435,89.67,9786800,0.0,0.0
2018-06-19,88.609,89.421,88.36,89.148,12707200,0.0,0.0
2018-06-20,89.67,90.051,89.056,89.139,8876900,0.0,0.0
2018-06-21,88.775,89.695,88.302,89.114,11048700,0.0,0.0
2018-06-22,89.653,89.827,87.457,87.656,19478900,0.0,0.0
2018-06-25,87.581,87.614,86.172,86.86,16907600,0.0,0.0
2018-06-26,86.794,87.208,85.467,86.918,17086800,0.0,0.0
2018-06-27,86.769,87.797,85.567,85.575,16276800,0.0,0.0
2018-06-28,85.94,87.415,85.799,86.976,14491300,0.0,0.0
2018-06-29,88.426,88.609,86.329,86.371,18972400,0.0,0.0
2018-07-02,85.973,87.109,85.691,87.1,11130000,0.0,0.0
2018-07-03,87.374,87.68,85.807,85.882,8311700,0.0,0.0
2018-07-05,86.782,86.99,86.282,86.44,10723400,0.56,0.0
2018-07-06,85.94,87.09,85.173,86.724,12173700,0.0,0.0
2018-07-09,87.265,89.557,87.265,89.407,13900800,0.0,0.0
2018-07-10,90.024,90.34,88.782,88.857,14575900,0.0,0.0
2018-07-11,88.599,89.224,88.515,88.665,10186500,0.0,0.0
2018-07-12,89.524,89.64,88.315,89.049,12456800,0.0,0.0
2018-07-13,89.424,89.84,87.624,88.64,21289100,0.0,0.0
2018-07-16,89.215,92.316,89.157,92.157,24662600,0.0,0.0
2018-07-17,92.249,92.449,91.466,92.091,14821900,0.0,0.0
2018-07-18,92.024,93.441,91.841,92.949,14244900,0.0,0.0
2018-07-19,92.557,92.582,91.449,91.582,16775300,0.0,0.0
2018-07-20,91.674,93.124,91.491,92.741,13578100,0.0,0.0
2018-07-23,92.557,95.208,92.449,94.466,18140000,0.0,0.0
2018-07-24,94.632,95.658,94.524,95.132,14000400,0.0,0.0
2018-07-25,94.907,96.274,94.491,95.991,13329100,0.0,0.0
2018-07-26,96.191,96.333,95.491,95.716,11897800,0.0,0.0
2018-07-27,95.991,96.924,95.683,96.699,12802700,0.0,0.0
